party,date,text
43320,196310,Gerechtigkeit für unsere Frauen  Wir treten für die politische und wirtschaftliche Gleichberechtigung der Frauen ein.
43320,196310,Sie drängt sich im Hinblick auf das Statut des Europarates und im besondern auf die Konvention der Menschenrechte und Grundfreiheiten auf.
43320,196310,"Solidarität mit den Entwicklungsländern  Die moralische und materielle Hilfe an die Entwicklungsländer zur Ueberwindung von Unwissenheit, Hunger, Not und Krankheit ist von Bundes wegen und durch Aktionen freiwilliger Organisationen weiterzuführen."
43320,196310,Konkrete schweizerische Projekte sind von Staates wegen finanziell zu fördern.
43320,196310,Eine von Idealismus und Opferbereitschaft erfüllte Jugend soll dabei in den Dienst der Menschheit und ihrer Befreiung gestellt werden.
43320,196310,Unser Land und die wirtschaftlichen Integrationsbestrebungen In   Europa  Die Schweiz ist als exportorientierter Staat an der Schaffung eines großen europäischen Marktes interessiert.
43320,196310,"Die Sozialdemokratische Partei der Schweiz begrüßt eine enge internationale Zusammenarbeit in der Wirtschaftspolitik, in der Konjunktur-und Währungspolitik."
43320,196310,Innerhalb dieser Zusammenarbeit hat die Schweiz ihre Sonderstellung als Referendumsdemokratie und ihre Politik der Neutralität zu wahren.
43320,196310,Unser Land und die Friedenssicherung  Unser Land mischt sich nicht in fremde Händel.
43320,196310,Es ist an der Erhaltung des Friedens als Voraussetzung einer gedeihlichen Weiterentwicklung in gleicher Weise interessiert wie andere Länder.
43320,196310,"Unsere bewaffnete Neutralität dient der Verteidigung von Freiheit, Demokratie und Eigenstaatlichkeit."
43320,196310,"Die militärische Verteidigungsbereitschaft gelangt zur vollen Wirkung, wenn sie durch wirtschaftliche, soziale und kulturelle Maßnahmen zum Wohle des breiten Volkes gestützt ist."
43320,196310,Für Dienstverweigerer aus Gewissensgründen ist ein Zivildienst einzuführen.
43320,196310,"Die Sozialdemokraten begrüßen und unterstützen alle Bestrebungen, die einer aufrichtigen, gleichzeitigen und kontrollierten Abrüstung dienen."
43320,196310,UNSER WEG — UNSER ZIEL  Wirtschaft und Gesellschaft haben sich unter dem Einfluß der Sozialdemokratischen Partei und der Gewerkschaften gewandelt.
43320,196310,Der Weg zum Wohlfahrtsstaat ist beschritten.
43320,196310,Der Kampf um die Ausgestaltung der sozialen Demokratie geht weiter.
43320,196310,"Es ist Aufgabe der freien Menschen, von Männern und Frauen, diese Demokratie bewußt zu tragen, sie weiter auszubauen und wohnlicher zu gestalten."
43320,196310,Die Errungenschaften von Forschung und Technik müssen in den Dienst des Allgemeinwohls und des harmonischen Fortschritts gestellt werden.
43320,196310,Mit dem Ziele der Vollbeschäftigung und der Mehrung des Wohlstandes soll die weitere Technisierung der Schonung der menschlichen Arbeitskraft dienen.
43320,196310,Geistige und manuelle Arbeit haben Anspruch auf einen gerechten Anteil am gestiegenen Sozialprodukt.
43320,196310,"Das Stimmrecht gibt dem Stimmbürger das Mittel in die Hand, gemäß unserem Programm Tradition mit Fortschritt und Freiheit mit Wohlstand zu verbinden."
43320,196310,"Unser Land braucht Männer mit Ueberzeugung und klaren Zielen, die bereit sind, zum Wohle des Volkes ihren vollen Einsatz für die Weiterentwicklung der sozialen Demokratie zu leisten."
43320,196310,"Demokratie ist unser Weg;  wirtschaftliche, soziale und kulturelle Gerechtigkeit, Freiheit und Menschenwürde unser Ziel."
43420,196310,Extrait du Programme d'action 1963 du PRDS  Dominer les problèmes de notre temps  La Suisse est à un carreefour de son histoire.
43420,196310,"De pair avec l'essor extraordinaire de îa technique, de vastes organismes d'une forme nouvelle sont en voie de création Ayant un intérêt capital à participer intelligemment a l'évolution générale, tout particulièrement dans le domaine économique, d'importance si vitale pour lui, notre pays est obligé d'emboîter le pas."
43420,196310,"Animé d'un esprit progressiste, le parti radical-démocratique appuie résolument tous les efforts entrepris pour que la Suisse soit toujours mieux à même de faire face aux circonstances, de se défendre efficacement dans le domaine économique et de renforcer une collaboration avec l'étranger qui est déjà très poussée."
43420,196310,"A cela s'ajoute, dans te domaine de la politique internationale, que le mouvement d'intégration européenne place notre pays devant des options fondamentales."
43420,196310,Sa survivance en tant qu'Etat indépendant pourrait être mise en question.
43420,196310,"Il est donc de toute importance que nous nous préoccupions tous des constantes de notre vie nationale, que nous nous demandions à quoi est dû le fait que notre petit Etat, indépendant, neutre et décidé à se défendre, ayant des institutions très particulières imposées par le fédéralisme et la démocratie directe, ait su jusqu'à présent rester fidèle à ses origines et demeurer un membre apprécié de la communauté des peuples."
43420,196310,Ce qui a été bon et utile dans le passé répond-il  encore aux exigences de l'heure présente et d'un avenir incertain ?
43420,196310,C'est là aussi une question qui se pose.
43420,196310,Le parti radical-démocratique n'hésite PAS à répondre affirmativement.
43420,196310,"Les mots SOLIDARITÉ INTERNATIONALE, COLLABORATION et VOLONTÉ DE MAINTENIR NOTRE PLACE DANS LE MONDE doivent donc rester les mots d'ordre pour les années décisives à venir."
43420,196310,"POLITIQUE ÉTRANGÈRE  Maintenir l'indépendance, la souveraineté et la neutralité perpétuelle et ARMÉE du pays."
43420,196310,Assurer une défense nationale militaire indépendante et efficace.
43420,196310,"Le parti travaille à la réalisation du PROGRAMME suivant :  Entretenir des rapports universels dans tous les domaines, surtout en matière d'économie, de culture et d'assistance aux pays en voie de développement."
43420,196310,"Etre prêt à mettre notre statut de pays indépendant et neutre au service de l'humanité et de l'entente entre peuples, en assumant des missions de confiance et de médiation  Entrer dans toute la mesure du possible dans une collaboration européenne établie selon des principes de liberté, notamment dans les domaines économique et culturel."
43420,196310,POLITIQUE GÉNÉRALE  Former des hommes et des femmes épris de liberté et conscients de leur responsabilité et veiller que la législation et l'administration exercent une action dans ce sens.
43420,196310,Conserver et améliorer la structure de notre Etat ainsi que les institutions du fédéralisme et de la démocratie directe.
43420,196310,"Amener la femme à jouer un rôle plus grand, à prendre plus de responsabilités dans la vie DE la communauté."
43420,196310,Instaurer une juridiction administrative efficace.
43420,196310,"Sauvegarder la liberté de conscience et de croyance, combattre l'intolérance, VEILLER GUÉ LES différentes confessions ne troublent PAS LA vie publique, ÉTENDRE l'application DU principe DE l'école laïque."
43420,196310,POLITIQUE CULTURELLE  PATRIMOINE NATIONAL  — Cultiver l'esprit suisse et favoriser l'instruction publique .
43420,196310,— Emploi accru de la radio et de la télévision afin d'éveiller l'intérêt pour les affaires publiques .
43420,196310,— Protection efficace de la nature et du paysage.
43420,196310,"EDUCATION ET INSTRUCTION  Encourager systématiquement la formation professionnelle à tous les degrés, ainsi que les études supérieures en pourvoyant :    - à ce que tous les jeunes gens doués bénéficient des mêmes possibilités d'instruction ."
43420,196310,"- à faire tomber les obstacles d'ordre matériel, le cas échéant avec l'aide ^le la Confédération ."
43420,196310,- à ce que la Confédération verse des subventions pour la formation professionnelle et l'enseignement supérieur .
43420,196310,- à ce que les programmes soient coordonnés dans les écoles et les universités .
43420,196310,- à ce que des possibilités de logements appropriés soient assurées aux écoliers et étudiants.
43420,196310,"RECHERCHES  — Organiser la recherche scientifique de manière que la Suisse puisse, dans les limites de ses possibilités, contribuer efficacement et sous une forme variée à l'avancement des sciences ."
43420,196310,— rationaliser l'activité en matière de recherches en créant des « centres de gravité » pour les différents domaines .
43420,196310,— constituer les ressources nécessaires.
43420,196310,COLLABORATION INTERNATIONALE  — Conclure des conventions concernant l'équivalence des certificats d'études .
43420,196310,— Echanger des professeurs et des étudiants .
43420,196310,— Prendre d'autres initiatives pour stimuler la coopération des peuples en matière culturelle et scientifique.
43420,196310,"POLITIQUE ECONOMIQUE , FINANCIÈRE ET SOCIALE  Maintenir la capacité de concurrence de l'économie suisse et lutter contre le renchérissement par la collaboration sage et disciplinée de tous les intéressés."
43420,196310,Veiller à assurer une production de qualité.
43420,196310,"Maintenir la paix du travail :  a) par de justes salaires, correspondant aux services fournis ."
43420,196310,b) par le développement des conquêtes sociales (en particulier par la voie contractuelle) .
43420,196310,Contenir l'emploi de la main-d'œuvre étrangère dans des bornes compatibles avec l'intérêt économique général .
43420,196310,"Maintenir la protection de l’agriculture, en pourvoyant en même temps à la modernisation des méhodes d'exploitation, le but étant de faire baisser les frais de production et d'accroître la productivité ."
43420,196310,Promouvoir l'artisanat .
43420,196310,"Mettre au point, sur une base libérale, une politique foncière active et à longue vue ; il importe :  — d'examiner attentivement la question d'une mise en réserve suffisante de zones agricoles, notamment pour pourvoir au maintien d'une agriculture productive et assurer des zones propres à la détente ."
43420,196310,"— de prendre des mesures pour accroître l'offre de terrain, par exemple en encourageant les travaux de viabilité pour terrains à bâtir, l'utilisation de terrains à bâtir publics ou privés, une décentralisation judicieuse dans le domaine économique, etc., le tout au titre de l'aménagement du territoire (national, régional ou local) ."
43420,196310,"— de prendre des mesures pour accroître les surfaces économiquement utilisables afin d'utiliser d'une manière rationnelle et moderne les terrains à bâtir, en respectant les exigences de l'hygiène et de la circulation routière, en édictant des dispositions modernes en matière de constructions, etc."
43420,196310,"Développer les œuvres de prévoyance sociale des entreprises et des pouvoirs publics (assurance vieillesse et survivants, assurance invalidité, assurance maladie et accidents) accroître les possibilités en matière de prévoyance Individuelle stimuler le sens de l'épargne ."
43420,196310,"Orienter la politique financière et fiscale selon les exigences de la situation économique générale, de la justice fiscale, de la modernisation et de la rationalisation des entreprises, d'une péréquation financière jouant en faveur des cantons et régions moins favorisées ; examiner la possibilité d'une prochaine réduction de la fiscalité excessive."
43420,196310,III  RECAPITULATION  1.
43420,196310,DOMINER LES PROBLÈMES DE NOTRE TEMPS.
43420,196310,"Le radicalisme réclame, dans tous les domaines, pour l'avenir du pays, une politique progressiste, nettement moderne, pleinement consciente de la rapide évolution du monde."
43420,196310,"Il veut que l'administration soit compétente, que l'économie soit forte et souple, que les conditions sociales soient saines, que des soins soient voués à l'instruction, à l'activité intellectuelle et à l'éducation civique."
43420,196310,TELS SONT LES BUTS DE LA POLITIQUE RADICALE.
43420,196310,LA LIBERTÉ.
43420,196310,"Selon les convictions radicales, le MAINTIEN DE LA LIBERTÉ est le principal instrument de cette politique."
43420,196310,Il s'agît ici :  -DE LA LIBERTÉ DE L'ETAT SUISSE DANS SES RELATIONS AVEC L’ÉTRANGER.
43420,196310,"Nous entendons par là que la Suisse doit sauvegarder son indépendance et sa neutralité armée, de façon à pouvoir librement, et avec une vue nette des grands problèmes de l'heure, apporter une contribution appropriée à l'entente entre les peuples, aux œuvres humanitaires et à la collaboration internationale."
43420,196310,-DE LA LIBERTÉ DU CITOYEN.
43420,196310,"Personne consciente de sa responsabilité, celui-ci doit se comporter de façon que l'action de l'Etat demeure limitée aux interventions commandées par le bien commun."
43420,196310,"Les organes de l'Etat doivent remplir leurs fonctions d'une façon humaine, sans exercer une autorité hautaine."
43420,196310,"Il convient que les citoyens, mais surtout la jeunesse, soutiennent l'Etat en s'intéressant activement aux affaires publiques, en prenant part à la vie des partis, en étant prêts à accepter des charges publiques."
43420,196310,"C'est ainsi seulement que nous serons en mesure, à la longue, d'assurer l'indépendance du pays à l'égard de l'extérieur et la liberté à l'intérieur de nos frontières."
43420,196310,LA PROSPÉRITÉ.
43420,196310,"Parti populaire, le parti radical lutte pour la PROSPÉRITÉ DE TOUS LES MILIEUX DE LA POPULATION."
43420,196310,"Un revenu suffisant, correspondant à l'effort individuel, un juste salaire, la formation de la propriété privée, la sécurité matérielle résultant de conceptions progressistes animant l'Etat et les milieux économiques, la possibilité de prendre soi-même des mesures de prévoyance, ce sont là autant d'objectifs que le parti cherche résolument à atteindre."
43420,196310,"Le parti considère toutefois que le succès économique et le maintient de la qualité du travail suisse dépendent essentiellement des solides connaissances professionnelles et de la bonne formation de l'individu, comme aussi du niveau élevé de l'activité intellectuelle et scientifique dans le pays Le parti attache le plus grand prix à ce que des soins attentifs soient donnés à ces sources importantes de notre prospérité."
43420,196310,LES VALEURS HUMAINES.
43420,196310,"Le parti estime que les idées libérales — qui sont intimement liées à l'histoire de nos institutions publiques si complexes mais qui sont en même temps très modernes — cherchent surtout à faire respecter les valeurs humaines La Suisse a eu besoin, à ses débuts, et plus tard encore, de gens à l'esprit large, sachant accepter les diversités."
43420,196310,Elle en a aujourd'hui plus besoin que jamais.
43420,196310,"C'est pourquoi le radicalisme désire voir s'ériger une Suisse moderne, formée de citoyens libres et conscients de leurs responsabilités, une Suisse qui place au premier rang, dans tous les domaines, et judicieusement « dosés », le bien moral et le bien matériel de l'individu."
43420,196310,"Une volonté constructive, la préoccupation de garder la juste mesure, le désir d'une saine évolution des choses, l'opposition à toute exploitation de l'homme et à tout mauvais usage des ressources matérielles, voilà ce qu'a à cœur notre radicalisme suisse, animé d'un esprit à la fois libéral et humain A cela s'ajoute le souci de ne pas élargir les fossés mais de lutter courageusement et inlassablement pour ce qui est beau et bon, dans notre pays, mais aussi, autant que possible, hors de nos frontières."
43420,196310,Interner Argumentenkatalog für die Herbstwahlen 1963 (Argumente aus der eidg.
43420,196310,"Politik)  Die Freisinnig-demokratische Partei steht als Volkspartei, die Mitglieder aller Berufsschichten, Konfessionen und aus allen Landesgegenden umfasst, auf der Höhe der Zeit."
43420,196310,Ihre vordringlichsten Ziele sind:  1.
43420,196310,Eine schweizerische Haltung von Behörden und Volk in der Integrationsfrage.
43420,196310,Die Schweiz soll aufgeschlossen an den Bestrebungen um den europäischen Zusammenschluss teilnehmen.
43420,196310,"Die liberale, demokratische Ordnung und unsere Eigenständigkeit dürfen aber niemals um augenblicklicher wirtschaftlicher oder parteipolitischer Vorteile willen einer internationalen Organisation mit ihrer erdrückenden Verwaltung geopfert werden."
43420,196310,"Die durch die wirtschaftliche und technische Entwicklung, durch die Zunahme der Bevolkerung u.a.m."
43420,196310,bedingten staatlichen Massnahmen müssen nach freiheitlichen Gesichtspunkten getroffen werden.
43420,196310,"Freiheit ist auch in diesen Belangen keine Selbstverständlichkeit, gibt es doch stets Versuche, die freiheitliche Ordnung doktrinären Vorstellungen der politischen Linken wie der Rechten zu opfern."
43420,196310,"So sind beispielsweise sozialistische Wege zur Bekämpfung der Bodenknappheit verfehlt, wie es die eingeleitete Volksinitiative erstrebt, die letztlich dem Staat die absolute Verfugungsgewalt uber Grund und Boden übertragen will."
43420,196310,"Das Vorkaufsrecht der öffentlichen Hand ist in keiner Weise geeignet, die Bodenpreissteigerung und Spekulation zu verhindern, im Gegenteil, es verstärkt bei gleichbleibendem Angebot die Nachfrage nach Boden und öffnet zudem staatlicher Willkur Tür und Tor, da es den ungesunden Wettlauf auf dem Bodenmarkt noch verschärft."
43420,196310,"Zur wirksamen Bekämpfung der Bodenknappheit und Spekulation bedarf es vielmehr einer Mehrzahl gezielter und koordinierter Einzelmassnahmen, die im Einklang mit den rechtsstaatlichen Prinzipien und unter Wahrung unserer freiheitlichen Wirtschaftsordnung und des Privateigentums zu treffen sind, einerseits zur Erhöhung des Angebots an Bauland, anderseits zur Einschränkung der Nachfrage."
43420,196310,Förderung des Wohlstandes für das ganze Volk  Freie Wirtschaft und Qualitätsproduktion sind die eigentlichen Wohlstandsquellen unseres Volkes.
43420,196310,"Die freie Wirtschaft muss sich deshalb weiter entfalten können, und die Qualitätsproduktion ist zu fordern."
43420,196310,"Unsere liberale Wirtschaftsordnung soll dem Einzelnen die Möglichkeit bieten, seine materielle Existenz selber aufzubauen."
43420,196310,Die Partei befürwortet in diesem Zusammenhang alle Massnahmen zur Förderung der Eigentumsbildung breitester Schichten.
43420,196310,"Aufgeschlossene Sozialmassnahmen der Betriebe, der Kantone und des Bundes sollen da wirksam sein, wo die Umstände es dem Einzelnen nicht erlauben, allein zu bestehen."
43420,196310,"Neben den Vorsorgemassnahmen für die Alten ist den Jungen der Weg zu ebnen durch wirksame Verbesserung der Schulungs-, Ausbildungs- und Aufstiegsmöglichkeiten."
43420,196310,Menschlichkeit im Staat  Eine gesunde staatliche Ordnung ist Wesensmerkmal des Liberalismus.
43420,196310,"Die Partei bekennt sich deshalb zu einer staatlichen Organisation, die dem Menschen ein Leben in Freiheit und Sicherheit gewährleistet."
43420,196310,Der Mensch steht im Mittelpunkt des Staates.
43420,196310,"Die Verwaltung soll deshalb funktionsfähig, aber auf das notwendige Mass beschränkt sein."
43420,196310,Die Finanz- und Steuerpolitik z.B.
43420,196310,"dürfen nicht Instrument einer Staatsauffassung werden, die den Menschen zum Werkzeug des Staates machen will."
43420,196310,Deshalb ist bei den heutigen Verhältnissen ein massvoller Abbau der Steuern durchaus zu verantworten.
43420,196310,Der Staat ist eine menschliche Ordnung.
43420,196310,"Diese Ordnung und damit die Politik den einseitigen Interessen einer Konfession unterordnen zu wollen, ist deshalb verfehlt und ist der Religion nicht dienlich."
43420,196310,Der liberale Staat achtet jedes religiöse Bekenntnis; er hat die Glaubens- und Kultusfreiheit erkämpft und dadurch den Konfessionen die Voraussetzung für eine freie Entfaltung geschaffen.
43520,196310,Mit uns die Zeit gestalten.
43520,196310,"Die Berichte des Generalsekretariates über die politische Tätigkeit von 1959?1963 und des Fraktionspräsidenten über « Vier Jahre Parlamentsarbeit"" geben uns ein klares Bild über das in der vergangenen Legislaturperiode Geschaffene und Erreichte."
43520,196310,Unsere Gesinnungsfreunde haben das Recht auf eine umfassende Aufklärung und Rechenschaftsablage.
43520,196310,"Die Partei hat auf eidgenössischer und kantonaler Ebene mit Ernst und Hingabe ihren Leistungsausweis erbracht, und ihre Verpflichtung gegenüber dem Land eingehalten."
43520,196310,Unsere Parteireihen sind in stetem Aufstieg.
43520,196310,"Die Wählerzahl der konservativ?christlich-sozialen Volkspartei der Schweiz erwies sich immer stark, wenn man auf das grundsätzliche Bekenntnis der Bürger zur Partei abstellt."
43520,196310,"Wir können auf die «verläßlichste Gefolgschaft» bauen, wie das eidgenössische Statistische Amt in seinem offiziellen Kommentar feststellt."
43520,196310,"In der Politik aber, wie meistens im Leben der Menschen, bedeutet Stillstand Rückschritt."
43520,196310,Wir richten unseren Blick und unseren Willen auf die Zukunft.
43520,196310,"Da stellt sich für uns die Gewissensfrage: Hat unsere Partei die geistige Kraft, die Zündladung, um die Probleme, welche die Zeit uns heule und besonders morgen stellt, zielbewußt anzupacken und wirksam zu lösen?"
43520,196310,Diese Frage will mit Ernst und Bescheidenheit überlegt werden.
43520,196310,Der Mensch hat auf dieser Erde zwei Kämpfe durchzufechten:  ?
43520,196310,den Existenzkampf : Es ist das Problem einer menschenwürdigen Lebenshaltung für sich und für seine Familie.
43520,196310,"den Kampf um das Geistige, um das ewige Leben:  Es ist das Problem der letzten ewigen Bestimmung der unsterblichen Seele jedes Menschen."
43520,196310,"Politik ist die Tätigkeit, welche das allgemeine Wohl anstrebt., welche das Glück der Menschen diesseits «im Rahmen der Zeit» verfolgt."
43520,196310,Als Bürger und Christ sind wir Bürger zweier Wellen».
43520,196310,"Werden wir als Bürger angerufen, so haben wir eine christliche Antwort zu geben."
43520,196310,Diese Erkenntnis ist: von entscheidender Bedeutung.
43520,196310,"Sie umschreibt zwei Pole eines Spannungsbogens, der seit der Ankunft des Christentums in immer neuen Intervallen heftige Unruhe erzeugte."
43520,196310,"Denn hier, in diesem Menschen, der Christ und Bürger zugleich ist, begegnen sich 'lag für Tal; Kirche und Staat Christentum und Politik, religiöser Anspruch und politisches Bemühen @ berühren sich Religion und Politik."
43520,196310,@ muß die Einheit zwischen diesen beiden Bereichen gefunden werden.
43520,196310,Denn die Religion @ vorn politischen Bereich nicht geschieden werden.
43520,196310,Die Gesetze Gottes auch für der.
43520,196310,"Kaiser, für den Staat, f für die, öffentliche Tätigkeit in der modernen Demokratie (SKK)."
43520,196310,Die vom weltanschaulichen Liberalismus verkündete Trennung zwischen Religion und Politik war einer der grüßten Irrtümer der letzten Jahrzehnte.
43520,196310,"Die Behauptung, daß die Religion sieh an das Herz des Menschen und die Politik an seinen Verstand richte, ist ein verhängnisvoller Trugschluß."
43520,196310,Als ob ein Mensch gespalten werden könnte.
43520,196310,"Salvador de Madariaga, der Ehrenpräsident der liberalen Weltunion, erklärte in einem Interview im «Echo der Zeit» des Schweizer Radios offen und kraß: Die zehn Gebote verhalten sich zur Politik wie eine geometrische Formel zu einer Orange oder einer Kartoffel."
43520,196310,"Im Leitartikel der «Roten Revue», März 1962, steht das Bekenntnis, daß der Katholizismus den Glauben au @, das Schicksal der Menschheit bestimmenden Gott hat, @ der Sozialismus an den Menschen glaubt und an seilte Kräfte."
43520,196310,In dieser Ablehnung jeder Beziehung zwischen Religion und Politik besteht der absolute Gegensatz zwischen Liberalismus ?Sozialismus und Christlicher Politik.
43520,196310,Auf diesem offenen Feld stellen wir unsere weltanschaulichen Gegner.
43520,196310,"Christliche Politik ist Politik aus dem christlichen Glauben, aus christlicher Verantwortung, welche ihre Aufgabe darin sieht, nach den christlichen Wertmaßstäben das allgemeine Wohl zu verwirklichen."
43520,196310,Sie will in ihrer praktischen Tätigkeit die Erfordernisse des Diesseits mit den Verpflichtungen des Jenseits harmonisieren.
